id,review,rating,timestamp
3,"bahan macam kurang kokoh apalagi bagian yg plastiknya, tapi ok lah",4,9 bulan lalu
3,"ringkih, diputer dikit suka ada part yg patah/lepas",3,10 bulan lalu
4,"sudah dicoba sebentar, lampu menyala sangat terang",5,Lebih dari 1 tahun lalu
4,"semua berfungsi normal , seller responsif",5,Lebih dari 1 tahun lalu
4,"Cepat respon, cepat kirim, barang sesuai deskripsi & ekspektasi. Jangan ragu order disini. Seller mantappp 👍👍👍",5,3 bulan lalu
4,Respon pengiriman cepat... Barang bagus...,5,Lebih dari 1 tahun lalu
4,"Barang sampai dengan selamat, makasih banyak gan...",5,5 bulan lalu
4,berfungsi normal semoga awet,5,5 bulan lalu
4,bagus dan terang,5,Lebih dari 1 tahun lalu
4,barang bagus,5,6 bulan lalu
4,Puas,5,Lebih dari 1 tahun lalu
4,"Barang bagus, tp, masalah pengiriman saya kecewa.",5,Lebih dari 1 tahun lalu
4,mantap pengiriman nya. seneng banget belanja disini.,5,Lebih dari 1 tahun lalu
4,"Barangnya bagus, trus pengirimannya juga cpt",5,Lebih dari 1 tahun lalu
4,"putih , terang , rapi , seller best response",5,Lebih dari 1 tahun lalu
4,cepat kirim dan barang cepat dikirim,5,Lebih dari 1 tahun lalu
4,barang baguus,5,Lebih dari 1 tahun lalu
4,barang sesuai pesanan,5,Lebih dari 1 tahun lalu
4,okelah,5,Lebih dari 1 tahun lalu
4,cepat dan tepat yg dikirim nya,5,Lebih dari 1 tahun lalu
4,barang sdh sampu lampu lumayan terang..,5,Lebih dari 1 tahun lalu
4,belum sempat buka. Mudah2 an awet.,5,Lebih dari 1 tahun lalu
4,"barang bagus, packing jelek",4,Lebih dari 1 tahun lalu
4,"Pengiriman cepat, proses return juga cepat, respon penjual sangat baik 👍👍👍",5,Lebih dari 1 tahun lalu
4,"pemesanan kurir nya terlalu lama, mohon dipercepat",3,Lebih dari 1 tahun lalu
4,barang sudah sampai gan sesuai dengan deskripsi terimakasih,5,Lebih dari 1 tahun lalu
4,"cepet delivery, barng belum dicoba",5,Lebih dari 1 tahun lalu
4,"Untuk barangnya bagus banget dan harga terjangkau, kurang 1 bintang karena untuk packingann yang sembarangan, ngirim lampu tapi packing ga ada aman amannya.",4,Lebih dari 1 tahun lalu
5,"barang bagus, kualitas ok",4,Lebih dari 1 tahun lalu
6,"Sellernya ramah dan responsif, proses order cepet, pengiriman juga cepet banget malah berasa Next Day padahal pake gratis ongkir (SiCepat Reguler), produknya sendiri bener2 Brand New masih dalam keadaan tersegel, mulus, bisa berfungsi dengan baik juga, saya puas dengan produk ini, terima kasih Acmic Indonesia!",5,Lebih dari 1 tahun lalu
6,"Respon cepat, packing rapi dan aman, kualitas fisik bagus, warnanya keren, power banknya berfungsi dengan baik. Terima kasih 🤩",5,3 bulan lalu
6,"Packing bagus menggunakan bubble wrap. Produk premium original dengan segel dua sisi. Power banknya berteknologi canggih ada teknologi AI charge, kapasitas besar desain mungil, praktis dibawa",5,Lebih dari 1 tahun lalu
6,"Barang sampai tepat waktu, kualitas barang untuk sementara sangat baik. Packaging juga aman. Semoga tahan lama barangnya.",5,4 bulan lalu
6,"Saya sering begadang dan mengalami banyak stres akhir-akhir ini, yang menyebabkan uban saya tumbuh semakin lama. Saya membeli serum rambut hitam ini dan sangat nyaman digunakan. Saya tidak berhenti menggunakannya sejak saya membelinya. Saya makan lebih banyak buah setiap hari. Sekarang uban saya hilang, saya merasa jauh lebih baik, tidak ada efek samping, dan saya tidak perlu mewarnai rambut saya menjadi hitam lagi.",5,5 bulan lalu
6,"Seller fast response, pengiriman cepat, packing aman… Produknya mantab…",5,Lebih dari 1 tahun lalu
6,"Packing aman, pengiriman cepat, barang best sangat Recommend, Cuma satu yg saya heran, pesan bareng adaptor tpi ternyata resi nya beda, yg adaptor blm sampai. Semoga cpt sampai",5,8 bulan lalu
6,"Barang bagus, sangat sesuai dan bekerja dengan baik, recommended banget inimah 👍🏻",5,2 bulan lalu
6,"Barangnya Bagus Sesuai Deskripsi dan dapat bonus totebag belanja justice league dan pouch PB, PB diluar ekspektasi dan luar biasa sengaja cari PB kecil untuk dibawak kemana"" dan ada fitur daya untuk charger benda"" kecil kayak jam, tws dll, semoga awet",5,Lebih dari 1 tahun lalu
6,kereen two thumb respon cepat packing dan pengiriman juga cepat sdh d cek dan beroperasi dgn baik rekomen penjualnya too,5,2 bulan lalu
6,barang segel lengkap dapat bonus totebag juga. baru dicoba tes charge sekali. belum dipakai,4,Lebih dari 1 tahun lalu
6,"Kecewa sih, dengan sertifikasi charging sebanyak itu ternyata output via USB A tidak fast charging.",4,Lebih dari 1 tahun lalu
6,"Nampaknya cukup berkualitas. PBnya termasuk berat. Pengemasan aman, pengiriman standar saja 5 harian baru diterima paketnya.",4,Lebih dari 1 tahun lalu
6,"pesanan durasi sesuai estimasi. packing sdikit krg aman krn kardus penyok dan lapisan bubble warp tdk menyeluruh. d cb charge hp samsung a52 pakai kabel usb aimic d gambar, tp tdk bs utk fast charge. ketika menggunakan kabel usb bawaan samsung br bs fast charge. insyaAllah semua normal.",4,Lebih dari 1 tahun lalu
6,"barang segel, tepat waktu, sementara ini blm dicoba... semoga sih berfungsi dengan baik... coba kita lihat beberapa hari ke depan...",4,Lebih dari 1 tahun lalu
6,"Hati hati jika ingin menggunakan powerbank ini untuk iphone dengan kabel charge standart/bawaan iphone, colokan type c terlalu masuk kedalam jadi gampang lepas. Butuh kabel lainnya",3,Lebih dari 1 tahun lalu
6,"Masalahnya di pengiriman lama banget, pesan sameday hari jumat siang nyampe hari senin siang, sama aja kaya pake regular, niatnya pengen cepat biar kebawa pas kerja keluar kota, malah gak di kirim2 sama kurir. sarannya sih tambahin opsi sameday gojek/grab biar cepat prosesnya, karena udah beberapa kali pake sameday anteraja selalu lewat dari jam kirim. untuk produknya bagus berfungsi dengan baik.",3,Lebih dari 1 tahun lalu
6,"saya pakai buat charge nokia 4.2 (mendukung fast charge) biasa saya pakai charger aslinya kisaran 2jam FULL. ini power bank digimax 10, saya tes 30 menit hanya nambah 9% (kalkulasi untuk full diperlukan hampir 6 jam) Jauh dari ekpektasi saya, oh ya.. saya pakai output USB ada yg salah, kah ?",3,Lebih dari 1 tahun lalu
6,Pbnya sih sptnya bagus. belom dicoba. Jd khan nggak tau. sayang kabel KAI nya acmic nggak isa berfungsi kalo pake kepala cashnya samsung utk ngecash pbnya. jadi kalo ngecash sy pake carger samsung baru bisa.,3,Lebih dari 1 tahun lalu
6,Kualitas baik Kecepatan charge cepat Tetapi tidak kompatibel dengan superfast charging 2.0 S22 Ultra,4,Lebih dari 1 tahun lalu
6,"Pengiriman cepat, barang sesuai, tetapi kabelnya, untuk HP Google Pixel tidak support fast charging",4,Lebih dari 1 tahun lalu
6,"Powerbank yang 15 rb mA tidak bisa charge pakai kabel iphone 13,di charge lepas2 kabel type C nya. Kabel saya aseli iphone baru beli earlier this year Segel masih ok barang bagus tapi bermasalah Seller responsive, namun saya tidak boleh tukar barang",2,Lebih dari 1 tahun lalu
6,"pas ditanya dr siang jam 1 sampai malam jam 10 ga dijawab2, padahal admin Online. Tolong yah kalo Pembeli yang udh beli itu tanya di chat, itu jangan dicuekin. Tolong Hormatin Customer yang udh beli produk anda. Dikira nunggu dari jam 1 Siang sampai jam 10 Malam itu enak?? Update 03-10-2021: Baru dibalas besok pagi jam 10. buat balas Chat aja butuh waktu 20 jam",1,Lebih dari 1 tahun lalu
6,"TL,DR ada dibawah. Oke jadi powerbank ini udah saya coba pake selama 1 minggu lebih sambil dites terus2an, udah dicharge-discharge 3x juga sebelum dites sesuai petunjuk dari ACMIC. Oke dimulai dari interfacenya aja dulu, 1x klik powerbank nyala 2x klik powerbank mati klik dan tahan powerbank (sekitar 3 detik) masuk ke mode low-power mode (tandanya sudah masuk mode low-power mode itu angka terakhir muter2), tahan lagi untuk keluar dari mode low power. Kelengkapan port untuk varian 10.000mah hanya ada 2x USB Tipe A untuk out dan 1x USB Tipe C untuk in-out, tidak ada port micro USB. Sekarang untuk layarnya, displaynya udah pakai persentase dari 0-100%, dan akurasi persentasinya yahhh, agak cukup, bisa +-10% lah dari kapasitas aslinya, cukup buat petunjuk aja (mirip sama pb merek lain yang saya punya). Tidak ada indikator fast-charge sayangnya. Untuk low-power mode ini kalau dari hasil tes saya, dalam mode ini fitur2 seperti fast charging (misal QC 3.0, VOOC) itu mati, tapi selebihnya masih bisa charge dengan daya besar, awalnya saya kira low-power mode itu melimit maksimum keluaran dayanya. Terlepas dari mode low-power atau ngak, powerbank ini udah bisa menyesuaikan daya keluarannya dengan permintaan daya dari perangkat yang dicharge, tapi low-power mode ini memberikan ketenangan pikiran tambahan, ngak gimmick2 amat. Sempet tes fitur overdischarge juga, mampu diputus aliran listriknya (indikator persen kedip2 tanda ada error), bagus. Fitur VOOC udah dites pakai hp Oppo Reno 10x Zoom dan terdeteksi (20w) Untuk passthrough chargingnya bisa dapet 5W walaupun kurang stabil ya dari voltasenya (4,5V 1,2A), baru stabil di sekitar 2-3W (4,8V 0,5A) Sekarang, untuk kapasitas, powerbank ini memang bener punya kapasitas 10.000 mAh 3,7V (terlihat dari gambar 2 yang besaran daya masuknya itu 37.270mWh), tapi sayangnya entah kenapa kayaknya efisiensinya kurang, karena kalau dilihat-lihat, efisiensi konversinya itu cuma 70-80%, agak sayang sih, awalnya saat dites dengan beban 5V/3A mungkin ada error atau kepanasan sehingga jadi banyak energi terbuang, tapi setelah saya tes pakai 5V/1A ternyata memang seperti itu. Untuk gambaran, powerbank saya dari merek lain punya keluaran total 33.000mWh (dibanding ACMIC yang hanya sekitar 30.000mWh). Kalau mau liat kapasitas asli powerbanknya liat aja di gambar 1. Mohon dari pihak ACMIC bisa dicek manufaktur atau suppliernya untuk membuat chip yang lebih efisien. Overall, powerbank yang memang kompak jika dibandingkan dengan kompetitor, dan bisa jadi pertimbangan, namun ada sedikit hal yang perlu diperbaiki oleh ACMIC supaya bisa lebih baik, sekian ulasan saya. Semoga ulasan ini bisa membantu calon pembeli. Secara pribadi, saya cukup puas dengan pembeliannya. Untuk port type C gimana? udah dites pake 4 jenis kabel, pake kabel bawaan ACMIC bisa, kabel bawaan Oppo bisa, kabel type-c to type-c Meenova bisa, kabel aftermarket no brand bisa, jadi kemungkinannya kecil port usb C ngak bisa dicolok. Sekedar info, kapasitas yang bakal diterima keluar dari powerbank memang ngak akan 10.000mAh, patokan mWh lebih bagus (dan powerbank dari ACMIC ini sesuai) TL,DR: Powerbank kompak ukurannya, baterai rill 10.000mAh tapi kurang efisien, jadi ngak serasa 10.000mAh. Gambar 1: Pengukuran kapasitas yang dapat dikeluarkan pb (dengan beban 1A dan 3A) Gambar 2: Pengukuran kapasitas yang diterima pb Gambar 3: Mode VOOC charging Gambar 4: Alat saat diukur untuk kapasitas yang diterima pb Gambar 5: Alat saat diukur untuk kapasitas yang dapat dikeluarkan pb",4,Lebih dari 1 tahun lalu
6,"sayang ada baret di casing power banknya, jd kliatan kurang mulus",4,Lebih dari 1 tahun lalu
6,di oppo f11 ga bisa vooc pdhal kabel juga pake yg bagus yg biasa vooc,4,Lebih dari 1 tahun lalu
6,"seller krg menjelaskan scr detail ketika dichat, brg berfungsi baik",4,Lebih dari 1 tahun lalu
6,"ok sdh sampai, untuk ngecharger powerbanknya trnyata kabel datanya tdk sembarangan bisa, saya kira pake kabel output bisa, trnyata tdk bisa",4,Lebih dari 1 tahun lalu
6,Speed nya masih kencang yg seri acmic lama S20pro. Pas beli harga dibilang promo jd 459.000 Beda sehari harga turun lg 390.000 Apa barangnya kurang bagus ya jd di promo terus?,3,Lebih dari 1 tahun lalu
6,"agak kecewa karena gak support Dash chargingnya oneplus, gw kira udah support soalnya ada tulisannya :')",4,Lebih dari 1 tahun lalu
6,"kesan pertama bagus untuk packing nya, tpi saat di cas terisi hanya 10%, di PB persentase nya tinggal 90% lgi 😅",4,Lebih dari 1 tahun lalu
6,"barang cepat datang dan saya sudah coba, mengisinya berjam2 ternyata. entah karna saya pke kabel yg bukan keluaran acmic atau memang seperti itu. mau coba cari yang lain aja, ini lelet",3,7 bulan lalu
6,Barang berkualitas dan sangat baik Saya sdah Pakai produk dari acmic sdah lama dan rekomended.. hanya saja kurir pengirim tidak Mau antar sampai rumah ( AntarAJA),4,Lebih dari 1 tahun lalu
6,"Untuk Power Bank & Pack'nya Bagus gak ada Masalah +Ada Bonus Kantong juga,, Namun Cable Tambahan yg Didapat Tidak Bisa Berfungsi dengan Baik,Saran Untuk Cable Minimlah dicoba dulu 1'Menitan Sambil Cek di layar Hp,, jangan Dicoba Asal Listrik Nyambung aja ya Min..",3,Lebih dari 1 tahun lalu
6,ga sesuai. katanya bisa fast charging ternyata ngga. slow charging biasa. kecewa Vivo vooc ga bisa.,1,9 bulan lalu
6,"Begitulah jk belanja di Official Store, Sbt & Mgg gak buka. Tp koq ikutan Kejar Diskon pd hr Sbt/Mgg ya... Alhasil, beli hr Sbt tp br diproses hr Sn & br tiba hr Sls...",4,Lebih dari 1 tahun lalu
6,"pas di charge pb nya selalu bunyi, keluar suara berdecit kecil ngiing ngiiing cit ciit gitu, kayak cacat produknya",2,Lebih dari 1 tahun lalu
6,"powerbank standard, biasa saja, TIDAK ADA fitur AI-charge atau AI-safe, tidak ada yang istimewa. dipake ngisi 2 hp 4500mAh aja tidak bisa langsung 2x full charge, padahal ngakunya 10000mAh",2,7 bulan lalu
6,"charging ke hp lmyn lama, dan ngecharge ke powerbank jg lama",1,11 bulan lalu
6,"Sesuai Des, sejuh ini cukup baik",4,Lebih dari 1 tahun lalu
6,"saya pikir tokonya yg masalah pesen sameday, datengnya besok malem (padahal paginya udah bilang sanggup dikirim d hari yg sama), ternyata ketika d telp call center tokped, malah tokonya yg dibela, alesannya sudah sesuai, aplikasi sama toko sama ternyata, sama sama payah. selama ini sy kira sameday itu d kirim d hari yg sama, ternyata pengertiannya beda, bisa d kirim besok hari sebagus apapun barangnya kalo pelayanan buruk tetep aja mengecewakan konsumen, tapi skg sy lebih gedeg sama aplikasinya, apalagi setelah mendengar penjelasan call center, Tokopedia payah bgt!!",1,Lebih dari 1 tahun lalu
6,DA DI TULIS KHAN..CHAT AJA SUSAH DI NGERTIIN..TIBA2 DENGAN TANPA BERSALAH ANDA ENAK2NA BLG BARANG DA DI TERIMA BACA CHAT SAYA BAIK2...GARA2 KALIAN KETINGGALAN KERETA SAMPE 2X..GOJEKNA MUTER2...DI PERPARAHH BARANGNA GA ADA FAST CHARGINGNYA...APA GA CUKUP KASI 1 BINTANG?...CS DA GA BENER MASI AJA DIPAKE...barang di qc donk....Barang ga jelas di jual....Da tak buang tong sampah bener2 dah..awalna bagus ujung2na ga bener ...Sok ga salah lg super kecewa... 1. da di minta batalin karena da ga ada di posisi..dikarenakan pake go send instant ...and mau 7dirubah alamat ga di respons 2. barang malah dikirim...akhirnya kucing2an ama abang ojekna...untung abang ojekna mau anter ke stasiun.. 3. PAS DI COBA PENGISIAN SUPER CEPETNA GA JALAN..MALAH PENGISIAN BIASA DOANK...PB ABAL2 DONK....PAKE S21 ULTRA BUKTI DI SS PENIPUAN BENER2 DAH SUPER KECEWA,1,Lebih dari 1 tahun lalu
6,"pengiriman warna barang tidak sesuai dengan pesanan d aplikasi, serta tanpa ada ijin atau jawaban konfirmasi bersedia di ganti warna",1,3 bulan lalu
6,"Sdh smpai, blm tau Kinerjanya kd maaf kasi 4 bintang dulu ya, nanti klo sdh dipakai & tahan akan update bintang nya 🙏🏻☺️",4,Lebih dari 1 tahun lalu
6,"sesuai deskripsi, semoga awet pemakaian.",4,11 bulan lalu
6,seller responsive semoga barang awet,4,Lebih dari 1 tahun lalu
6,"powerbank normal, kabel data kurang berfungsi dengan baik.. .",4,Lebih dari 1 tahun lalu
6,"Sementara produk tidak ada kendala. Pengisian ulang butuh waktu +/- 5 jam. Beli dua type berbeda satu pembayaran, masing masing dikenakan ongkir.",4,Lebih dari 1 tahun lalu
6,Minus tombol power tidak berfungsi sebagaimana mestinya ditekan gak bisa matiin power nya,4,Lebih dari 1 tahun lalu
6,"Produk sementara tidak ada kendala, hanya untuk pengisian ulang cukup lama dari 0% memakan waktu -/+ 5 jam. Beli dua type berbeda dikenakan ongkir terpisah.",4,Lebih dari 1 tahun lalu
6,desain produk 7 spesifikasi produk 9 layanan 10,4,Lebih dari 1 tahun lalu
6,Agak lambat charging outnya Tp body super mini n ringan bgt,4,Lebih dari 1 tahun lalu
6,suka kecil mudah disimpan Saku dan bisa unt cas laptop juga garansi panjang 18 bulan coy..mantap,4,Lebih dari 1 tahun lalu
6,agak tebal. kualitas baik bisa untuk dibawa outdoor,4,Lebih dari 1 tahun lalu
6,Ori & fast charging tapi harga bukan termurah meskipun sudah promo kejar discount 76%... Besoknya turun lagi,4,Lebih dari 1 tahun lalu
6,"Paket tiba H+10 dari tanggal order. Promo bebas ongkir (anteraja economy), sesuai deskripsi, produk orisinil, kualitas memuaskan, packaging cukup dan rapih",4,Lebih dari 1 tahun lalu
6,"barang bagus, hanya saja pengiriman agak lama, walaupun sampenya tidak dihari berikutnya, cuma malem bgt jam 9 mlm ketas",4,6 bulan lalu
6,"gak tau kenapa baru d pakai beberapa hari, kalau d tarik dari stop kontak dia nya copot kyk kebelah gtu jd isi dlm ny keliatan. entah krn emg krng rekat gtu lem nya atau gue cabut ny kekencengan 😂",4,Lebih dari 1 tahun lalu
6,Cepet banget turun percentage battery di power bank nya,4,Lebih dari 1 tahun lalu
6,Sudah charges pakai yang portable charges 25% batrai xiaomi juga berkurang 25% berarti klo full hanya 1HP saja.,4,Lebih dari 1 tahun lalu
6,"recommended pokok,,, belanja kesekian x nya puas.",4,Lebih dari 1 tahun lalu
6,"Barang dikirim tanpa kabel, apakah memang seperti itu?",4,5 bulan lalu
6,barang berfungsi baik. bentuk nya standar.,4,6 bulan lalu
6,"barang bagus,, tapi sangat berat.. dan jika bawa dlm kabin pesawat, belum tentu diperbolehkan, krn watt nya sgt besar 111 watt",4,Lebih dari 1 tahun lalu
6,"indikator LED nya tidak menyala sempurna, ada bagian yang tidak menyala. Jadinya mending type lain sih",3,Lebih dari 1 tahun lalu
6,"redmi note 10 pro tidak bisa pake USB C, pertama colok bisa quick charging 30 detikan lalu nyambung putus nyambung putus terus menerus. kalo pake USB A bisa lancar tapi slow charging doang. utk Huawei Matepad 11 dan Samsung Z Flip quick charging semua port. utk Vivo x70 Pro Plus tidak ada yg support fast charging di semua portnya.",3,Lebih dari 1 tahun lalu
6,"Slot USB C tidak gigit. Setiap dicolok, kabel lepas terus.",3,Lebih dari 1 tahun lalu
6,4 bintang karna barang baru kemasan nya ada yg sobek kaya pernah dibuka,4,Lebih dari 1 tahun lalu
6,"kelebihan : pengisian daya cepat, bentuknya ringkas dan kecil. pelayanan penjual baik. tp nggak seperti 10.000 mah merk tetangga, yg ini cm bs 1 pengisian (utk samsung a50s), adaptive fast charging jg cm bs d 1 slot usb, slot yg lain nggak bisa",3,7 bulan lalu
6,"barang bagus, value nya tinggi, namun pengiriman cukup lama",4,Lebih dari 1 tahun lalu
6,"setelah pake 1 minggu ga sesuai ekpetasi, ga sesuai iklan katanya bisa buat ngecas hp 4x ga taunya 1 ¹/² untuk hp dengan kapasitas 4000mah bodi pb ga kokoh sptinya kalo jatoh 1x pun bisa pecah.... ga rekomen untuk harga 299.000 masih banyak merek lain yg berkualitas",3,8 bulan lalu
6,"Ini memang cuma bs isi sampai 80% kah? Soalnya uda didiemin semaleman dengan kondisi pb full 100% dan hp ga dipake, keisinya cuma 80%. Ada yg punya masalah yg sama ga ya? Btw, hp ip 14.",3,Lebih dari 1 tahun lalu
6,Transaksi pembayaran 02 Jan paket tdk diterima dan komplain ke tokopedia. Akhirnya diterima 09 Jan. Setelah dicoba kemampuan charging biasa aja masih butuh 1jam 15menit utk charge dari 38% ke 100%.,3,Lebih dari 1 tahun lalu
6,"barang sudah saya terima, kabelnya agak kontak2..sejauh ini baguslah..semoga awet",4,Lebih dari 1 tahun lalu
6,gak bisa fast charging di hp asus zenfone 5z #mengsedih,3,Lebih dari 1 tahun lalu
6,"Barangnya bagus banget gak ada komplain terbaik pokoknya, tapi kurirnya AA gak becus, semau dia aja konfirm terima barang padahal dikita belum ada",4,Lebih dari 1 tahun lalu
6,hanya bisa utk 2x charge,4,6 bulan lalu
6,"Barang bagus, namun pengiriman lama dan update tracking lambat",3,Lebih dari 1 tahun lalu
6,pb nya sih ok. kabelnya ga fungsi. very slow,3,Lebih dari 1 tahun lalu
6,"pake kabel type c - c, cas note 10 ga super fast charging.",2,Lebih dari 1 tahun lalu
6,Powerbank dibanding merk lain lebih cepet panas. Gatau barang defect atau kualitasnya emang begitu. Kurang cocok untuk dipakai fast charging. Too hot to handle.,1,Lebih dari 1 tahun lalu
6,"pesennya item dikirim biru, tp yauda barang normal",4,4 bulan lalu
6,barang agak lama sampai... tapi overall sesuai order. thx,4,Lebih dari 1 tahun lalu
6,Ngga sebagus powerbank yg sebelum2 nya.. 🙄🙄,4,Lebih dari 1 tahun lalu
6,"port USB C todak standar, tidak diinfokan di iklan sehingga misleading informasi. jika mau menggunakan port usbC harus menggunakan kabel spesifik dari penjual.",1,Lebih dari 1 tahun lalu
6,support fast charging Samsung 15w,4,9 bulan lalu
6,"PENIPUAN, DESKRIPSI 10RB MAH TAPI ASLINYA GA SEGITU! NGECHARGE S22 YG KAPASITAS BATRAINYA 3700MAH DOANG CUMAN BISA SEKALI, ABIS ITU SISA BELASAN PERSEN DOANG. HATI2 JGN BELI BARANG ACMIC! GA AKAN LG BELI BARANG DR MERK SINI.",1,Lebih dari 1 tahun lalu
6,"Dipake 1x ngecas udah abis, cs ditanya juga gabisa jawab",1,8 bulan lalu
6,"kapasitas tidak real 10000mah, karena pada saat saya pakai untuk mengecas hp saya yang 5000mah langsung habis, harusnya bisa minimal di pakai 1¾kali nya lah",2,Lebih dari 1 tahun lalu
6,"produk ok. cas cepet, dicas jg cepet.",4,Lebih dari 1 tahun lalu
6,pouch tidak disertakan dan ketika diminta dikirimkan ulang harus mengirimkan video unboxing,2,Lebih dari 1 tahun lalu
6,sesuai deskripsi produk...good job ACMIC 👍🏼👍🏼👍🏼,4,Lebih dari 1 tahun lalu
6,30000 Mah rasa 20000 Mah cas hp cuma 3x dah habis 100%,1,Lebih dari 1 tahun lalu
6,"Marketing yg sangat merugikan, sengaja dibikin pin agak masuk kedalam supaya hanya satu satu kabel dari anda yg harus di beli.. seharus nya disampaikan di deskripsi kalau bakal terjadi begini.. bintang 1.. barang sampah, tau gini ga saya beli.. ga sesuai dengan centang ****** yg mau beli hati2, pin type C terlalu ke dalam, pakai kabel turbo xiaomi mgkn nympek tapi suka cepat lepas, dan harus pakai kabel bawaan acmic.. masalahnya di deskrip ga disebutin kalo power bank acmic ini pin type C nya agak kedalam dan harus pakai label bawaan.. produk sampah, kalau saya tau barang seperti ini.. saya ga akan beli.. ****** kabel jadi nya",1,Lebih dari 1 tahun lalu
6,"Barang sdh tiba, mudah2n awet. Barang nya diambil sendiri di kantor jasa pengirimannya..",4,Lebih dari 1 tahun lalu
6,penjual sangat slow respon. tidak memuaskan. tidak rekomen,1,Lebih dari 1 tahun lalu
6,tidak bisa passthrough charging,3,2 minggu lalu
6,"Barang sesuai, bagus",4,Lebih dari 1 tahun lalu
6,"Barang rusak, tidak dicek terlebih dahulu",1,Lebih dari 1 tahun lalu
6,"LED monitor ada yg rusak, garis paling bawah sebelah kiri mati",4,Lebih dari 1 tahun lalu
6,tidak kompatibel dengan MI Turbo Charge,3,Lebih dari 1 tahun lalu
6,"Pengiriman Lama,pdhal Sdh Ambil Pengiriman Yg Mahal biar Cepat Sampai...Dangat Kecewa Sdh gak Dipakai Lgi,Krn Hri itu Beli Biar Cepat dtng Mau Pakai Di Lokasi Yg G ada Listrik",1,Lebih dari 1 tahun lalu
6,"powerbank tdk bs dicas dg kabel C biasa, krn perlu kabel C yg colokannya panjang. salah design krn colokannya tll dalam/tutupnya terlalu tebal. BAHKAN PAKE KABEL ACMIC PUN TIDAK BISA. ketika di chat utk ditanya jg jawabannya asal²an, malah disuruh klaim garansi, lah ini dpt penggantinya jg pasti ky gt, wong salah design.",1,Lebih dari 1 tahun lalu
6,"putus nyambung ga jelas, cukup tau, acmic",1,Lebih dari 1 tahun lalu
6,"cepat sampai, packing aman. mudah2an awet",4,Lebih dari 1 tahun lalu
6,terima kasih. akan tetapi barang terlambat 1 hari dari yang dijanjikan. selebihnya oke👍,4,Lebih dari 1 tahun lalu
6,"paket sampai dengan aman. belum di tes, semoga tidak mengecewakan.",4,Lebih dari 1 tahun lalu
